id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33773750,"Elegant, near CN Tower, parking included",248890676,Katherine,,Waterfront Communities-The Island,43.64483,-79.39155,Entire home/apt,180,3,31,2020-03-02,1.02,1,0,0,STR-2010-FWQKPD
33774360,"Motel style, Large bedroom (private washroom)",52170715,Leon (Feiyang),,Tam O'Shanter-Sullivan,43.77671,-79.31585,Private room,44,1,177,2021-11-27,6.18,2,157,56,STR-2009-FFWHBB
33775185,Clean Private Bedroom,254595709,Bipana,,Milliken,43.82631,-79.27353,Private room,100,28,0,,,1,365,0,
33776499,Midtown Spacious 2-Bed Luxurious Condo,60562318,LUX Asset Management,,Mount Pleasant West,43.71013,-79.39524,Entire home/apt,280,28,13,2020-01-05,0.42,2,155,0,
33779483,"Spacious 2 Bedroom Suite, 1 min walk to subway",136230400,Joy,,Yorkdale-Glen Park,43.71566,-79.44393,Entire home/apt,93,28,20,2019-12-28,0.83,2,0,0,
33781318,Studio near YYZ Airport and Toronto Congress Centr,163234589,Gordana,,Willowridge-Martingrove-Richview,43.67901,-79.54915,Private room,70,28,1,2019-05-07,0.03,1,0,0,
33784379,Small room perfect for an individual traveller .,154414224,Harry,,Waterfront Communities-The Island,43.6374,-79.39172,Private room,699,28,0,,,2,88,0,
33807627,Family Rm 2 Queen Bed with Garden View YYZ Airport,224268660,Grace,,Islington-City Centre West,43.63891,-79.54927,Private room,41,1,53,2020-12-07,1.69,11,288,29,STR-2010-GQBDPG
33807668,College Life at Yonge & Gerrard,255250497,Adam,,Church-Yonge Corridor,43.66071,-79.3799,Entire home/apt,125,28,66,2019-08-15,2.28,1,64,0,
33808686,Toronto,145989662,Sarah,,Bendale,43.77482,-79.25919,Entire home/apt,110,28,2,2019-05-14,0.06,1,0,0,
33836584,Spectacular VIEW 2bd 2bth +parking,211526817,Golsana,,Henry Farm,43.77337,-79.32836,Entire home/apt,105,12,6,2019-05-30,0.19,8,66,0,STR-2012-HMDVHK
33844140,Toronto Luxury Condominium - Yonge & Bloor St,175641442,Fahad,,Church-Yonge Corridor,43.66891,-79.38283,Entire home/apt,125,31,15,2020-01-14,0.57,1,219,0,
33849607,Modern Private 1 bedroom (entire suite),255584252,Shawna,,Rockcliffe-Smythe,43.68107,-79.48534,Entire home/apt,91,2,61,2021-11-28,2.10,1,6,11,STR-2109-GKYBHG
33850674,Beautiful 1BR + 1 BATH in Heart of DT,154106142,Kay & Matt,,Waterfront Communities-The Island,43.64174,-79.38226,Entire home/apt,178,1,109,2021-11-21,3.48,5,105,21,STR-2011-FXSXVD
33851198,Executive Townhouse Private Room (#S),33649161,Sherif,,Islington-City Centre West,43.63369,-79.52102,Private room,40,28,12,2019-10-08,0.42,4,70,3,
33851393,"Clean & Elegant small apartment, 1",255601789,Ali,,New Toronto,43.60656,-79.50611,Entire home/apt,59,28,128,2020-10-12,4.24,10,121,5,
33851450,**Stunning 2BR/1BA/FREE PARKING In Heart Of DT!!**,269243315,Alec And Lily,,Waterfront Communities-The Island,43.64197,-79.38174,Entire home/apt,202,1,134,2021-10-06,4.23,35,95,23,STR-2011-FQLXVC
33852135,☀Luxury 1BR☀Sleeps 4 in ❤️of DT☀FREE PARKING☀,154106142,Kay & Matt,,Waterfront Communities-The Island,43.64172,-79.38209,Entire home/apt,173,1,125,2021-09-29,3.99,5,92,25,STR-2011-FHFXVB
33852495,🎖 Executive Lakeview 1BR Condo + basic supplies!,154106142,Kay & Matt,,Waterfront Communities-The Island,43.64287,-79.38068,Entire home/apt,111,1,101,2021-09-04,4.27,5,83,34,STR-2010-HFPDPJ
33855960,Beautiful 2 Bedroom Semi in Leslieville,33157833,Kane,,Greenwood-Coxwell,43.67429,-79.32413,Entire home/apt,120,365,0,,,1,363,0,
33856728,Toronto-One bed private unit-Hwy401/Keele-near HRH,255648479,Jackie,,Maple Leaf,43.71549,-79.47942,Entire home/apt,90,3,42,2021-08-29,1.33,3,345,7,STR-2011-FWRRVD
33857044,One single bedroom in a family house,152345215,Jorge Carlos,,York University Heights,43.75198,-79.49566,Private room,600,28,0,,,1,365,0,
33858188,2 bedrooms in King West Free Parking and Internet,82791,Jennifer,,Niagara,43.64419,-79.4029,Entire home/apt,111,120,4,2019-06-09,0.13,4,159,0,
33869302,Bright Spacious Toronto Walk-Out Apt w/Parking,255750784,Nick,,Keelesdale-Eglinton West,43.68929,-79.46642,Entire home/apt,166,28,27,2020-02-03,1.00,1,178,0,
33869397,"Private room, walking distance Kipling GO/subway",255737244,Natalie,,Islington-City Centre West,43.6461,-79.53913,Private room,32,28,11,2019-10-18,0.35,4,0,0,
33869716,"Private room, walking distance Kipling GO/subway",15663296,Douglas,,Islington-City Centre West,43.64452,-79.53752,Private room,32,28,7,2020-03-14,0.23,4,0,0,
33870475,Poucher House:  2nd floor of house on quiet street,252308633,John And Lesa,,North Riverdale,43.66965,-79.34183,Entire home/apt,47,30,13,2021-05-12,0.44,2,94,5,
33873130,Explore Toronto from an Exquisite Home in King W.,29185641,Andrew And Kelly,,Waterfront Communities-The Island,43.64184,-79.40088,Entire home/apt,94,28,94,2020-03-15,3.31,2,0,0,
33875212,Breathtaking 2BR Flat in Downtown,217956737,Bruce,,Bay Street Corridor,43.6612,-79.3865,Entire home/apt,201,1,121,2021-10-30,3.98,1,64,52,STR-2105-FSBKVC
33878516,“Room with a View”,254303476,Griselda,,Willowdale East,43.7576,-79.40856,Private room,75,28,0,,,1,0,0,
33880246,Toronto-3 bed unit at Hwy 401/Keele - near HRH,255648479,Jackie,,Maple Leaf,43.7154,-79.48158,Entire home/apt,195,6,23,2020-01-03,0.81,3,352,1,STR-2011-FWRRVD
33880861,Midtown 2 bedroom apartment,158339294,Greg,,Humewood-Cedarvale,43.69838,-79.42468,Entire home/apt,90,28,5,2021-11-07,0.16,5,365,1,
33887055,Luxurious 3 Bedroom Perfect for Families + Parking,255914065,Rahul,,Waterfront Communities-The Island,43.64284,-79.38101,Entire home/apt,599,28,52,2020-03-14,1.62,2,0,0,
33896085,Comfy rm w separated entrance &parking near to YYZ,250487508,Bobo,,Rexdale-Kipling,43.71718,-79.56038,Private room,64,28,0,,,7,0,0,
33896284,Comfy 2 BRs unit with parking closed to YYZ,250487508,Bobo,,Rexdale-Kipling,43.71928,-79.56239,Entire home/apt,180,28,1,2019-05-27,0.03,7,0,0,
33900058,Private flat w/ vintage charm in Trinity-Bellwoods,43233721,Christopher,,Niagara,43.64388,-79.40781,Entire home/apt,143,2,102,2021-11-27,4.09,1,88,42,STR-2010-FWRRPD
33901597,York View Luxury. New 1 Bedroom Apartment.,256006318,Jerzy,,Stonegate-Queensway,43.6284,-79.51634,Entire home/apt,83,30,20,2021-01-10,0.72,1,185,3,
33901876,St Lawrence Market - Modern 1 bedroom,24822624,Dan,,Moss Park,43.6536,-79.36952,Entire home/apt,150,28,8,2019-12-30,0.26,1,0,0,
33904236,West Rouge ( 3 Bdr ) Executive Bungalow • Sleeps 6,155230504,Paul,,Rouge,43.79788,-79.13888,Entire home/apt,164,28,4,2020-08-31,0.14,7,176,0,
33904995,Luxurious/Glamorous Condo @Core DT Toronto,218397574,Sunny,,Waterfront Communities-The Island,43.6481,-79.38886,Entire home/apt,134,28,75,2020-03-15,2.42,1,76,0,
33911456,One Bedroom Basement Close to Finch Subway,17011008,Reza,,Newtonbrook West,43.78868,-79.4284,Entire home/apt,95,6,18,2020-09-09,0.63,1,71,8,STR-2012-GQVHHG
33912772,DOWNTOWN/QUEEN ST. W. STUDIO,256097319,Fanny,,Niagara,43.64447,-79.41208,Entire home/apt,130,28,1,2019-09-11,0.04,1,0,0,
33914134,Artist Condo - 1BR High Rise - Gorgeous Balcony,101777068,Mira,,Waterfront Communities-The Island,43.64421,-79.39112,Entire home/apt,128,28,13,2019-07-07,0.41,1,0,0,
33916224,Event Space - The Den Toronto's Studio.,50157583,Kristin,,Weston-Pellam Park,43.67041,-79.45659,Private room,499,1,0,,,5,362,0,STR-2012-HTRVHL
33916956,2 br lakeside farmhouse w/ 100 sqf bath & garden,1483823,Christopher,,South Parkdale,43.63616,-79.43666,Entire home/apt,155,29,6,2019-12-18,0.29,4,72,2,
33926468,Boutique Studio Apt in Prime Queen West Location,209666129,Natalija,,Waterfront Communities-The Island,43.64845,-79.39552,Entire home/apt,114,1,194,2020-12-19,6.45,2,0,47,STR-2012-JDHHHM
33928570,Luxury Industrial Style Condo+Direct Subway Access,256094839,Ning,,Willowdale East,43.76061,-79.41035,Entire home/apt,100,30,65,2021-08-06,2.38,1,104,3,
33931772,Central Suite- No cleaning fee,167034435,Kevin,,Moss Park,43.6604,-79.37289,Private room,99,28,103,2020-03-15,3.51,24,365,0,Exempt
33936429,"Uptown, chic master bedroom with private ensuite",256261247,Angela,,Yonge-St.Clair,43.68759,-79.39987,Private room,100,28,7,2019-05-24,0.23,1,61,0,
33938020,Nolisiki Toronto”’.,44964154,Abby,,Annex,43.67121,-79.4105,Private room,6700,28,9,2019-06-19,0.29,11,0,0,
33940327,"2 Bed, 2 Bath, Furnished Penthouse Luxury Unit",163568738,Ali,,Bendale,43.77416,-79.25679,Entire home/apt,120,100,0,,,1,0,0,
33940333,"Sunny Rm, Beautiful Home+Meals-Yonge & College",187714172,Loreen And Geoffrey,,Church-Yonge Corridor,43.66017,-79.38163,Private room,73,100,0,,,1,292,0,
33942615,Renovated two bedroom/free parking in Downtown TO,90757710,Shirley,,Dovercourt-Wallace Emerson-Junction,43.66242,-79.43033,Entire home/apt,99,1,90,2021-11-20,2.85,2,301,28,STR-2012-FYSXVD
33946304,Downtown Condo next to Scotiabank Arena & Union,284569098,Jen,,Waterfront Communities-The Island,43.64404,-79.38156,Entire home/apt,78,28,29,2019-08-27,0.97,1,0,0,
33957839,Watch the City Lights from Bed at an Airy Urban Hideaway,61394765,Rae,,Waterfront Communities-The Island,43.64314,-79.38164,Entire home/apt,184,28,103,2020-03-14,3.50,1,101,5,
33958969,AMAZING 2 floor apartment in Little Portugal,7599376,Heather,,Little Portugal,43.6483,-79.43269,Entire home/apt,130,28,3,2019-05-07,0.09,1,308,0,
33959385,Gorgeous Condo by the lake,15015489,Eyal,,Waterfront Communities-The Island,43.64072,-79.38968,Entire home/apt,120,28,0,,,1,0,0,
33964988,Private Downtown Room close to subway.,57059266,Josh,,Dovercourt-Wallace Emerson-Junction,43.66957,-79.42795,Entire home/apt,65,3,39,2020-09-17,1.29,2,5,13,STR-2111-HLGKVK
33965974,"High point condo,",217662216,Azin,,Hillcrest Village,43.79278,-79.35486,Entire home/apt,200,28,8,2019-07-07,0.26,1,0,1,
33968019,Leslieville Home located on a quiet 1 way street.,99389122,Danny,,South Riverdale,43.65746,-79.34063,Entire home/apt,109,28,7,2019-10-28,0.26,3,365,1,
33968614,"Private room, walking distance Kipling GO/subway",15663296,Douglas,,Islington-City Centre West,43.64499,-79.53724,Private room,33,28,4,2020-02-08,0.13,4,0,0,
33969116,"Luxury 2BR w/King Bed /Parking /82"" TV / CN Tower",19207973,Naryan,,Waterfront Communities-The Island,43.64283,-79.38065,Entire home/apt,808,3,84,2020-12-19,3.18,1,348,9,STR-2012-FZKVHD
33971982,Comfy backpacker place w parking closed to airport,250487508,Bobo,,Rexdale-Kipling,43.7156,-79.56536,Shared room,43,28,0,,,7,0,0,
33974441,Beautiful and elegant apartment 3,255601789,Ali,,New Toronto,43.60599,-79.50828,Private room,75,28,125,2020-10-18,4.43,10,251,0,
33992066,Clean & Cozy Guest Suite For Your Stay in Toronto,187128080,Ashikul,,Morningside,43.77277,-79.20684,Entire home/apt,60,2,27,2021-11-28,0.87,1,155,14,STR-2101-HKQRVK
33993005,*Stylish 1BR+1BA W/Parking - Work from home ready*,256444724,Sofia,,Waterfront Communities-The Island,43.64174,-79.38226,Entire home/apt,215,1,111,2021-11-20,3.46,6,94,23,STR-2101-JGKXVM
33994257,"VICTORIAN HOME~Office, two desks/Fireplace/Parking",105618845,Rob And Lisa,,Moss Park,43.66283,-79.37154,Entire home/apt,190,60,36,2020-03-11,1.16,7,122,6,
33997173,"⭐️1 Br Apt, Ensuite BA, WFH& Family-friendly @❤️DT",210303311,Phuong,,Blake-Jones,43.67765,-79.33894,Entire home/apt,55,28,191,2020-09-04,6.12,4,71,3,
33997323,"Gorgeous Hideout , Close to Everything.",256701307,Violeta,,Yorkdale-Glen Park,43.70499,-79.46814,Private room,30,28,4,2019-07-12,0.28,1,337,0,
33997714,City Bright Condo,249680733,Gustavo,,Waterfront Communities-The Island,43.64098,-79.39326,Entire home/apt,228,180,16,2019-09-29,0.51,1,89,0,
34009804,Wake up to great TO skyline views - Free parking,10236161,Raya,,Niagara,43.63804,-79.40418,Entire home/apt,186,29,25,2020-03-17,0.85,3,154,2,
34014301,Private room in artsy family home,20262027,Amai,,Oakwood Village,43.6885,-79.44454,Private room,33,28,0,,,1,364,0,
34015045,Happy Toronto,95023036,Helen,,Hillcrest Village,43.79272,-79.36454,Private room,538,128,8,2020-09-08,0.32,1,339,0,
34016062,5 Stars ***** on the 44th Floor,20217705,Alex,,Bay Street Corridor,43.66048,-79.38553,Entire home/apt,149,28,8,2019-09-02,0.25,1,0,1,
34019097,Downtown Beautiful Bed. w/ Priv. En Suite Bathroom,72182818,Emilio,,Church-Yonge Corridor,43.66533,-79.38207,Private room,90,2,79,2021-12-02,2.65,1,143,39,STR-2009-GFJKPF
34020642,2000sft Luxury Condo in Heart of Historic Downtown,256877539,Saloni,,Church-Yonge Corridor,43.6485,-79.37492,Entire home/apt,199,30,30,2019-09-29,1.05,1,0,0,
34022945,"Luxurious beautiful Condo ,core Downtown Toronto",256900867,Sara,,Bay Street Corridor,43.663,-79.38622,Entire home/apt,79,28,49,2020-03-13,1.67,1,345,4,
34026781,Luxurious 1 Bedroom Condo w/Gorgeous CN Tower View,159735119,Linda,,Waterfront Communities-The Island,43.64385,-79.39182,Entire home/apt,89,28,26,2020-01-03,0.83,2,30,6,
34031905,Grand Two Storeys Townhouse Downtown Toronto,34974050,Shalini,,Waterfront Communities-The Island,43.63935,-79.39828,Entire home/apt,363,28,5,2019-08-07,0.16,8,365,0,
34035225,Heart and Core of Toronto is right where you are..,56611171,Amber,,Church-Yonge Corridor,43.66008,-79.38206,Entire home/apt,149,28,12,2019-08-05,0.38,1,0,0,
34041156,Luxurious 3 BR condo next to CN tower,249286803,Amy,,Waterfront Communities-The Island,43.64468,-79.39023,Entire home/apt,165,28,82,2020-03-12,2.78,1,0,2,
34044134,"Bungalow upper floor,2bdrm,1bth,5pplDwntwnToronto",257071270,Steve. A,,Broadview North,43.69184,-79.35006,Entire home/apt,169,5,47,2021-08-24,1.62,1,55,10,STR-2012-GGWPHF
34055958,⭐Spacious House Close to Beach Park TTC Downtown⭐,257161849,Hai,,The Beaches,43.66658,-79.30456,Entire home/apt,585,2,44,2021-11-07,1.39,1,324,19,str-2010-jbjkpm
34063789,Urban Retreat,213996056,Jill,,Wychwood,43.68119,-79.4303,Entire home/apt,130,2,59,2021-11-27,1.90,1,348,17,STR-2009-FHDRPB
34066216,Convenient Single Ensuite Room,96743019,Yicent,,Pleasant View,43.78129,-79.33047,Entire home/apt,200,28,0,,,1,0,0,
34076451,Cozy little thing,37520003,Shirley,,Willowridge-Martingrove-Richview,43.67668,-79.56383,Private room,31,28,11,2019-10-07,0.40,5,89,2,
34083225,Private room,257368703,Linda,,Moss Park,43.65549,-79.37217,Private room,50,28,3,2019-05-23,0.10,1,0,0,
34087531,☀️ Sunny comfy room in the little Italy/ Portugal,122918659,Mario,,Little Portugal,43.65328,-79.42735,Private room,51,29,11,2019-07-08,0.35,1,50,5,
34088532,❤|无限wifi|有餐具可做饭|高层视野|❤多伦多市中心一室一厅公寓,102294038,Jocelyn,,Bay Street Corridor,43.66095,-79.38493,Entire home/apt,95,28,7,2019-09-01,0.23,2,0,0,
34089490,Designer dream home in the St. Clair Village,89148455,Winta,,Wychwood,43.67983,-79.43321,Private room,70,28,10,2019-06-25,0.32,1,0,0,
34091921,Garden Room -  Perfect for Festival Travelers,50157583,Kristin,,Weston-Pellam Park,43.66962,-79.45765,Shared room,61,1,8,2020-01-24,0.25,5,365,1,STR-2012-HTRVHL
34091974,Sunny Basement,64371515,Seyed Sadegh,,Bayview Village,43.77473598643043,-79.37948778894449,Entire home/apt,95,1,5,2021-11-13,0.18,2,344,3,STR-2110-GLTHHG
34092778,Lakeview suite Harbour Front Centre,99561431,Mark,,Waterfront Communities-The Island,43.63851,-79.38384,Entire home/apt,300,28,0,,,1,83,0,
34096583,Airy Studio Loft in the Heart of Downtown TO!,128745036,Joan,,Bay Street Corridor,43.65181,-79.38162,Entire home/apt,132,28,35,2019-09-27,1.11,5,331,6,
34109893,Great apartment in Little Italy,7339550,Sean,,Palmerston-Little Italy,43.65723,-79.42117,Entire home/apt,72,28,2,2019-05-31,0.08,1,0,0,
34111262,Clean and comfortable basement suite,219187094,Lynn,,Trinity-Bellwoods,43.65299,-79.41061,Private room,60,28,13,2019-07-06,0.41,1,0,0,
34119611,Executive Modern Condo | 2BR + 2BA | Fast Wifi,149273127,Lucas,,Waterfront Communities-The Island,43.64225,-79.38213,Entire home/apt,177,28,7,2019-08-25,0.23,4,74,0,
34120694,2 minutes from subway and bus stop,247664343,Mona,,Dorset Park,43.76647,-79.27501,Private room,45,28,1,2020-05-16,0.05,3,339,0,
34121346,"Quiet, comfortable 1br, easy access to downtown",1400479,Patrick,,Humewood-Cedarvale,43.69592,-79.42419,Entire home/apt,58,28,2,2021-04-03,1.58,1,185,2,
34124866,"Unique, very modern, very warm architect's home",22738792,Colin,,Parkwoods-Donalda,43.75642,-79.33999,Private room,91,28,9,2019-09-28,0.31,2,90,0,
34124908,BRIGHT STUDIO IN YONGE/EGLINTON,76457062,Moe,,Mount Pleasant East,43.70643,-79.38609,Entire home/apt,123,28,6,2019-10-21,0.22,1,364,0,
34132315,Retro Hollywood Studio. DOWNTOWN,10202618,Simply Comfort,,Waterfront Communities-The Island,43.64275,-79.38143,Entire home/apt,164,28,8,2021-10-31,0.25,67,314,3,STR-2101-GLGDVG
34140623,Classic Suite 2- No cleaning fee,167034435,Kevin,,Moss Park,43.6604,-79.37289,Private room,89,28,128,2020-02-23,4.20,24,365,1,Exempt
34146401,Loft Style Studio in the heart of Art District,257804044,David,,Little Portugal,43.64185,-79.42321,Entire home/apt,148,120,17,2019-07-29,0.57,1,179,0,
34146489,Cozy Private Ensuite in a New Condominium,224205076,Andrew,,Agincourt South-Malvern West,43.78073,-79.28314,Private room,67,28,3,2019-08-06,0.10,1,0,0,
34147176,Private room in Luxury Condo,51275919,Анисия,,Willowdale East,43.76609,-79.40884,Private room,90,28,0,,,2,179,0,
34148974,60 D,94071526,Matthew,,Annex,43.67694,-79.39981,Entire home/apt,80,28,53,2021-05-24,1.86,11,301,4,
34149602,"Family Hotel close York U,Subway,Bus,Finch w/Keele",44619526,Sigang,,York University Heights,43.76918,-79.50105,Shared room,40,29,7,2019-12-24,0.23,4,308,0,
34154088,High floor |WIFI |Balcony |Fully Equipped@Downtown,102294038,Jocelyn,,Bay Street Corridor,43.66078,-79.38351,Entire home/apt,105,28,5,2019-08-22,0.16,2,0,0,
34156138,Fully stocked great for couples & business travel,20790507,Pk,,Waterfront Communities-The Island,43.64135,-79.38354,Entire home/apt,175,28,0,,,1,0,0,
34156254,1BR+2BD Oasis W/City and Lake Views & FREE Parking,257889901,Lily,,Niagara,43.63664,-79.40572,Entire home/apt,180,1,89,2021-11-09,21.36,8,30,35,STR-2012-FTHDVC
34156591,Stylish 1 bedroom apartment,6663668,Samantha,,East End-Danforth,43.6841,-79.31033,Entire home/apt,89,28,17,2019-09-24,0.56,1,0,0,
34156753,HABITACIÓN EN EXCELENTE UBICACIÓN,247029451,Tía Juana,,Palmerston-Little Italy,43.65653,-79.4273,Private room,70,28,0,,,1,90,0,
34158360,Great bedroom short period rent for May and June,257909590,Jason,,Bay Street Corridor,43.66024,-79.38516,Private room,59,30,1,2019-06-25,0.03,1,0,0,
34168730,Sunset view entire unit,71011845,Sara,,Parkwoods-Donalda,43.76381,-79.34561,Entire home/apt,139,28,3,2019-08-03,0.09,1,0,0,
34174879,"Beautiful condo, just steps from Bloor&Lansdowne",214867985,Ana,,Dufferin Grove,43.65473,-79.44417,Entire home/apt,95,28,3,2019-07-22,0.10,1,32,0,
34175278,Stunning New 1 Bedroom Loft in Heart of Toronto,258022855,Michael,,Waterfront Communities-The Island,43.64571,-79.40333,Entire home/apt,105,30,35,2020-02-29,1.10,1,202,2,STR-2101-JFCPHM
34176009,"4 Beds with Pool, Luxury modern home on ravine",43130176,David,,Broadview North,43.6883,-79.35703,Entire home/apt,1000,30,6,2019-08-27,0.21,1,0,1,STR-2011-JDSXVM
34180351,B1 Student Room,107694749,Marc,,York University Heights,43.76644,-79.50457,Private room,52,28,3,2019-08-10,0.10,3,0,0,
34181326,Beautiful Affordable Bachelor Apartment,168260151,Sherry,,Englemount-Lawrence,43.72101,-79.43417,Entire home/apt,43,30,18,2019-07-07,0.65,1,0,0,
34183128,Private Bedroom with Netflix,244659657,Naznin,,Cliffcrest,43.72547,-79.23426,Private room,32,28,24,2019-08-17,0.86,1,0,0,
34184983,Executive 2 Bedroom Condo at High Park,258105776,Laura,,High Park North,43.65572,-79.46092,Entire home/apt,175,56,7,2019-10-01,0.24,5,364,0,
34199220,Beautiful Private Room in Central Toronto (Subway),258197415,Ana,,Yonge-St.Clair,43.68899,-79.39633,Private room,40,28,3,2019-06-21,0.10,2,53,0,
34201458,Great Lake and CN tower with a big Balcony,121538296,Sayali,,Mimico (includes Humber Bay Shores),43.62374,-79.48419,Private room,115,28,0,,,1,0,0,
34203219,Marine Dream in Downtown 1bd+den,10202618,Simply Comfort,,Waterfront Communities-The Island,43.63988,-79.39636,Entire home/apt,310,1,6,2021-10-18,0.19,67,36,1,STR-2011-FSKRVC
34208295,Condo 2 bedroom close  downsview subway station,257313261,Alex,,York University Heights,43.7522,-79.4894,Entire home/apt,70,28,9,2020-10-05,0.28,3,70,2,
34208683,Whole unit 1 BR all private close to YYZ w parking,250487508,Bobo,,Rexdale-Kipling,43.71774,-79.56061,Private room,134,28,3,2019-05-12,0.09,7,0,0,
34222062,cute big bedroom in big beautiful house,61574112,Borana,,Oakwood Village,43.68026,-79.43578,Private room,35,28,1,2019-06-14,0.03,4,0,0,
34223615,Spectacular Views and Location!,258360372,Tony,,South Parkdale,43.63654,-79.46701,Entire home/apt,147,28,9,2019-09-29,0.33,1,179,0,
34224467,Stylish Home - Upper Beaches-2 Bdrm 2 Storey House,194467891,Zac,,East End-Danforth,43.67948,-79.30884,Entire home/apt,288,5,6,2020-03-02,0.20,2,213,0,STR-2010-HYJKPL
34230460,Trinity Bellwoods Park (Queen West),248054691,Mei,,Trinity-Bellwoods,43.65148,-79.4098,Entire home/apt,136,28,20,2019-09-15,0.70,2,10,0,
34230568,137-202 Living in North York(master bedroom),160245624,Jessica,,Willowdale West,43.77385,-79.42185,Private room,115,28,1,2019-07-01,0.03,2,365,0,
34230631,137-203 Live in North York (private washroom),160245624,Jessica,,Willowdale West,43.77391,-79.4209,Private room,75,28,0,,,2,0,0,
34239188,Toronto Midtown Apartment (FREE PARKING),19874092,Anthony,,Humewood-Cedarvale,43.68417,-79.42036,Entire home/apt,125,28,41,2019-10-27,1.50,1,0,0,
34242352,"Cozy, clean and well situated, parking included",1883280,Gillian,,Dufferin Grove,43.6526,-79.43475,Entire home/apt,175,4,7,2021-08-08,0.24,1,336,2,STR-2010-FWVDPD
34249105,Studio Condo in the Heart of Downtown Toronto,43277029,Amanda,,Niagara,43.63616,-79.40335,Entire home/apt,120,7,16,2019-11-01,0.51,1,95,0,STR-2011-HCYXVJ
34249333,"Clean and private studio w parking, close to TTC",258576691,Sam,,Lansing-Westgate,43.75696,-79.40985,Entire home/apt,89,29,0,,,1,251,0,
34252786,世嘉宝豪华别墅，地下单间。,208018084,NaNa,,L'Amoreaux,43.80014,-79.29924,Private room,50,28,13,2019-07-01,0.41,9,339,0,
34255241,Downtown Abode,33121946,Bryan,,Waterfront Communities-The Island,43.64683,-79.39209,Entire home/apt,139,28,3,2019-09-03,0.10,1,0,0,
34258738,Heaven in the Heart of Downtown,258669214,Sam,,Church-Yonge Corridor,43.65563,-79.37851,Entire home/apt,150,30,6,2020-04-10,0.20,2,280,0,
34260112,Lovely Super Quiet 6 Bedroom House in Toronto,23199693,Ati,,Willowdale West,43.77239,-79.43876,Entire home/apt,265,28,19,2019-10-25,0.74,2,0,0,
34272667,Luxury Loft in the heart of King West,251662336,Amit,,Niagara,43.64346,-79.40379,Entire home/apt,189,28,0,,,1,363,0,
34276527,Open Concept Apartment in The Beaches,119532865,Sara,,The Beaches,43.67501,-79.30414,Entire home/apt,62,28,26,2019-11-10,0.82,2,0,0,
34278253,❤ Two Bedroom Suite in the Heart of Toronto ❤,785826,Sky View,,Bay Street Corridor,43.64851,-79.38596,Entire home/apt,200,30,1,2020-03-04,0.05,123,0,0,
34279312,Yonge & Sheppard-2BD/2BTH-Prime Location-NorthYork,169697179,DelSuites,,Willowdale East,43.76077,-79.40921,Entire home/apt,201,30,2,2020-07-31,0.07,25,259,0,
34279837,Yonge & Sheppard-1Bd/1Bth-Prime Location-NorthYork,169697179,DelSuites,,Willowdale East,43.76206,-79.40915,Entire home/apt,168,30,2,2020-08-23,0.12,25,267,0,
34280869,DuPont  Toronto ”..,44964154,Abby,,Annex,43.67121,-79.4105,Private room,10000,28,10,2019-05-26,0.32,11,0,0,
34282875,Big private Rm- walk to subway,187548308,Lucy,,York University Heights,43.76779,-79.50144,Private room,30,7,16,2021-08-21,0.56,11,332,2,STR-2010-JDHDPM
34284345,Instaworthy Townhouse★Steps to trendy King&Queen W,399771,Dana,,Waterfront Communities-The Island,43.64976,-79.38737,Entire home/apt,250,28,44,2020-10-08,1.41,1,0,0,
34285483,"Private Queen room, close to the subway",11835921,Alexandre,,Dovercourt-Wallace Emerson-Junction,43.66177,-79.44287,Private room,20,28,0,,,1,0,0,
34306416,Charming Downtown Victorian Home,7026177,Susan,,North Riverdale,43.6683,-79.35025,Entire home/apt,250,28,1,2019-08-09,0.04,1,219,0,
34311332,SPACIOUS ROOM WITH GARDEN VIEW AND FREE PARKING,259028562,Nhi,,Downsview-Roding-CFB,43.73134,-79.48949,Private room,45,28,1,2019-08-30,0.04,3,89,0,STR-2110-GRJVHG
34311644,HOMEY ROOM CLOSE TO ALL AMENITIES & FREE PARKING,259028562,Nhi,,Downsview-Roding-CFB,43.73102,-79.48968,Private room,40,28,7,2019-09-26,0.22,3,34,0,
34312217,"Private, quiet, and modern 2-bedroom suite!",232546055,Cheryl,,Oakwood Village,43.68056,-79.43674,Entire home/apt,100,29,36,2021-01-23,1.20,1,87,5,
34316325,❤️Toronto Special❤️Free Parking “WiFi”/Netflix,20607592,Christine,,Weston-Pellam Park,43.67132,-79.45736,Entire home/apt,68,200,9,2020-01-05,0.30,5,30,1,
34316467,Cozy Studio near Yonge & St-Clair <3,211007277,Keisha,,Yonge-St.Clair,43.69536,-79.39795,Entire home/apt,89,28,19,2019-06-23,0.73,1,0,0,
34317375,Victorian house in the Annex near Bathurst station,103843653,Christina And Roger,,Palmerston-Little Italy,43.66217,-79.41239,Private room,64,28,0,,,16,171,0,
34319642,Cosy Private Room (H) with Private Bathroom,9956811,Erica,,Weston-Pellam Park,43.66842,-79.45173,Private room,79,30,0,,,11,339,0,
34335993,"Clean, cozy and quiet townhouse close to downtown",56136596,Sandra,,Blake-Jones,43.67601,-79.34206,Private room,63,28,27,2021-10-07,0.94,1,169,2,
